bank_id,branch_id,acct_id,state
bank_2,1,0,NJ
bank_2,1,1,IL
bank_2,1,2,NE
bank_2,1,3,WA
bank_2,1,4,DE
bank_2,1,5,AZ
bank_2,1,6,OH
bank_2,1,7,ME
bank_2,1,8,UT
bank_2,1,9,HI
bank_2,1,10,MD
bank_2,1,11,MI
bank_2,1,12,ID
bank_2,1,13,DE
bank_2,1,14,NV
bank_2,1,15,LA
bank_2,1,16,UT
bank_2,1,17,CT
bank_2,1,18,SD
bank_2,1,19,ME
bank_2,1,20,UT
bank_2,1,21,DE
bank_2,1,22,MA
bank_2,1,23,FL
bank_2,1,24,MS
bank_2,1,25,DE
bank_2,1,26,OH
bank_2,1,27,CA
bank_2,1,28,FL
bank_2,1,29,SC
bank_2,1,30,NJ
bank_2,1,31,VT
bank_2,1,32,UT
bank_2,1,33,ID
bank_2,1,34,OR
bank_2,1,35,VA
bank_2,1,36,PA
bank_2,1,37,IA
bank_2,1,38,AK
bank_2,1,39,OK
bank_2,1,40,PA
bank_2,1,41,AL
bank_2,1,42,KS
bank_2,1,43,OK
bank_2,1,44,AL
bank_2,1,45,AZ
bank_2,1,46,HI
bank_2,1,47,NM
bank_2,1,48,MA
bank_2,1,49,TX
bank_2,1,50,WI
bank_2,1,51,OH
bank_2,1,52,IA
bank_2,1,53,TN
bank_2,1,54,NE
bank_2,1,55,TN
bank_2,1,56,MT
bank_2,1,57,IL
bank_2,1,58,VT
bank_2,1,59,MN
bank_2,1,60,CA
bank_2,1,61,FL
bank_2,1,62,OK
bank_2,1,63,AR
bank_2,1,64,IA
bank_2,1,65,VA
bank_2,1,66,NM
bank_2,1,67,DE
bank_2,1,68,RI
bank_2,1,69,NV
bank_2,1,70,KY
bank_2,1,71,LA
bank_2,1,72,NY
bank_2,1,73,SD
bank_2,1,74,OR
bank_2,1,75,WV
bank_2,1,76,OR
bank_2,1,77,AZ
bank_2,1,78,CO
bank_2,1,79,OK
bank_2,1,80,MD
bank_2,1,81,NJ
bank_2,1,82,MN
bank_2,1,83,AR
bank_2,1,84,DC
bank_2,1,85,IA
bank_2,1,86,VA
bank_2,1,87,TX
bank_2,1,88,TN
bank_2,1,89,KY
bank_2,1,90,SD
bank_2,1,91,LA
bank_2,1,92,LA
bank_2,1,93,NE
bank_2,1,94,UT
bank_2,1,95,AK
bank_2,1,96,IN
bank_2,1,97,MI
bank_2,1,98,NE
bank_2,1,99,MN
bank_2,1,100,KS
bank_2,1,101,NH
bank_2,1,102,OK
bank_2,1,103,WI
bank_2,1,104,ME
bank_2,1,105,IN
bank_2,1,106,VA
bank_2,1,107,WA
bank_2,1,108,NY
bank_2,1,109,KY
bank_2,1,110,IA
bank_2,1,111,DE
bank_2,1,112,NJ
bank_2,1,113,WA
bank_2,1,114,OH
bank_2,1,115,KY
bank_2,1,116,KY
bank_2,1,117,IN
bank_2,1,118,AL
bank_2,1,119,UT
bank_2,1,120,WV
bank_2,1,121,NY
bank_2,1,122,CO
bank_2,1,123,OR
bank_2,1,124,MS
bank_2,1,125,WI
bank_2,1,126,UT
bank_2,1,127,NH
bank_2,1,128,IA
bank_2,1,129,CT
bank_2,1,130,GA
bank_2,1,131,NC
bank_2,1,132,FL
bank_2,1,133,DE
bank_2,1,134,GA
bank_2,1,135,AZ
bank_2,1,136,NJ
bank_2,1,137,IA
bank_2,1,138,ID
bank_2,1,139,NH
bank_2,1,140,SC
bank_2,1,141,ND
bank_2,1,142,NJ
bank_2,1,143,MA
bank_2,1,144,WI
bank_2,1,145,NH
bank_2,1,146,WI
bank_2,1,147,NC
bank_2,1,148,NY
bank_2,1,149,ID
bank_2,1,150,IL
bank_2,1,151,RI
bank_2,1,152,TX
bank_2,1,153,AR
bank_2,1,154,KS
bank_2,1,155,WI
bank_2,1,156,ME
bank_2,1,157,NV
bank_2,1,158,MS
bank_2,1,159,IN
bank_2,1,160,HI
bank_2,1,161,NY
bank_2,1,162,UT
bank_2,1,163,IL
bank_2,1,164,RI
bank_2,1,165,SC
bank_2,1,166,WV
bank_2,1,167,TX
bank_2,1,168,HI
bank_2,1,169,NV
bank_2,1,170,WV
bank_2,1,171,LA
bank_2,1,172,NM
bank_2,1,173,NM
bank_2,1,174,MT
bank_2,1,175,AK
bank_2,1,176,WV
bank_2,1,177,FL
bank_2,1,178,HI
bank_2,1,179,NC
bank_2,1,180,CO
bank_2,1,181,AZ
bank_2,1,182,IN
bank_2,1,183,NV
bank_2,1,184,IN
bank_2,1,185,AK
bank_2,1,186,GA
bank_2,1,187,PA
bank_2,1,188,KY
bank_2,1,189,CT
bank_2,1,190,NV
bank_2,1,191,KY
bank_2,1,192,TN
bank_2,1,193,NE
bank_2,1,194,ND
bank_2,1,195,SD
bank_2,1,196,NH
bank_2,1,197,MO
bank_2,1,198,KS
bank_2,1,199,TN
bank_2,1,200,KS
bank_2,1,201,IL
bank_2,1,202,SC
bank_2,1,203,DC
bank_2,1,204,MO
bank_2,1,205,AR
bank_2,1,206,NE
bank_2,1,207,MO
bank_2,1,208,AK
bank_2,1,209,NC
bank_2,1,210,MA
bank_2,1,211,WY
bank_2,1,212,FL
bank_2,1,213,AK
bank_2,1,214,IN
bank_2,1,215,NM
bank_2,1,216,WV
bank_2,1,217,GA
bank_2,1,218,TN
bank_2,1,219,NH
bank_2,1,220,CA
bank_2,1,221,IL
bank_2,1,222,SC
bank_2,1,223,MT
bank_2,1,224,AR
bank_2,1,225,AL
bank_2,1,226,WV
bank_2,1,227,AK
bank_2,1,228,ME
bank_2,1,229,MN
bank_2,1,230,DC
bank_2,1,231,PA
bank_2,1,232,OK
bank_2,1,233,AL
bank_2,1,234,GA
bank_2,1,235,KY
bank_2,1,236,MA
bank_2,1,237,NH
bank_2,1,238,MS
bank_2,1,239,WA
bank_2,1,240,CO
bank_2,1,241,IL
bank_2,1,242,CO
bank_2,1,243,TX
bank_2,1,244,SD
bank_2,1,245,WA
bank_2,1,246,WV
bank_2,1,247,MI
bank_2,1,248,WI
bank_2,1,249,NM
bank_2,1,250,OK
bank_2,1,251,WI
bank_2,1,252,LA
bank_2,1,253,UT
bank_2,1,254,NC
bank_2,1,255,NV
bank_2,1,256,KS
bank_2,1,257,FL
bank_2,1,258,MN
bank_2,1,259,KY
bank_2,1,260,VT
bank_2,1,261,CA
bank_2,1,262,TX
bank_2,1,263,NY
bank_2,1,264,CO
bank_2,1,265,CA
bank_2,1,266,SD
bank_2,1,267,SD
bank_2,1,268,MN
bank_2,1,269,DC
bank_2,1,270,OK
bank_2,1,271,OH
bank_2,1,272,NE
bank_2,1,273,VA
bank_2,1,274,NV
bank_2,1,275,VT
bank_2,1,276,OH
bank_2,1,277,NE
bank_2,1,278,NJ
bank_2,1,279,FL
bank_2,1,280,AR
