bank_id,branch_id,acct_id,prior_sar_count,open_dt,close_dt,initial_deposit,tx_behavior_id
bank_1,1,0,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60430.74,1
bank_1,1,1,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96042.59,1
bank_1,1,2,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59840.4,1
bank_1,1,3,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59223.75,1
bank_1,1,4,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58940.7,1
bank_1,1,5,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82904.75,1
bank_1,1,6,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80587.0,1
bank_1,1,7,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75281.67,1
bank_1,1,8,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79340.09,1
bank_1,1,9,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97028.82,1
bank_1,1,10,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93060.5,1
bank_1,1,11,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95296.73,1
bank_1,1,12,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52707.89,1
bank_1,1,13,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94870.64,1
bank_1,1,14,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51567.53,1
bank_1,1,15,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82382.15,1
bank_1,1,16,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96541.61,1
bank_1,1,17,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75123.17,1
bank_1,1,18,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70966.03,1
bank_1,1,19,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66587.15,1
bank_1,1,20,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95806.18,1
bank_1,1,21,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96298.46,1
bank_1,1,22,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80956.28,1
bank_1,1,23,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85721.45,1
bank_1,1,24,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66956.35,1
bank_1,1,25,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56908.74,1
bank_1,1,26,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98950.05,1
bank_1,1,27,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,82851.11,1
bank_1,1,28,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63719.38,1
bank_1,1,29,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98854.18,1
bank_1,1,30,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80448.5,1
bank_1,1,31,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,66529.25,1
bank_1,1,32,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94790.65,1
bank_1,1,33,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53895.02,1
bank_1,1,34,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90207.68,1
bank_1,1,35,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57978.95,1
bank_1,1,36,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55383.72,1
bank_1,1,37,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62947.2,1
bank_1,1,38,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85741.28,1
bank_1,1,39,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80400.41,1
bank_1,1,40,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,71063.92,1
bank_1,1,41,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57952.31,1
bank_1,1,42,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96187.59,1
bank_1,1,43,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88314.26,1
bank_1,1,44,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84313.33,1
bank_1,1,45,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90645.45,1
bank_1,1,46,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88712.26,1
bank_1,1,47,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55621.25,1
bank_1,1,48,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88667.71,1
bank_1,1,49,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91936.27,1
bank_1,1,50,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87337.79,1
bank_1,1,51,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74113.86,1
bank_1,1,52,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84322.28,1
bank_1,1,53,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55000.38,1
bank_1,1,54,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88217.27,1
bank_1,1,55,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63111.39,1
bank_1,1,56,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89256.32,1
bank_1,1,57,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81764.2,1
bank_1,1,58,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,75453.92,1
bank_1,1,59,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,76800.86,1
bank_1,1,60,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53736.54,1
bank_1,1,61,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52044.9,1
bank_1,1,62,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50741.24,1
bank_1,1,63,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88777.12,1
bank_1,1,64,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56924.77,1
bank_1,1,65,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56143.33,1
bank_1,1,66,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69253.14,1
bank_1,1,67,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,98885.15,1
bank_1,1,68,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94296.21,1
bank_1,1,69,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65664.45,1
bank_1,1,70,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90989.92,1
bank_1,1,71,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54253.89,1
bank_1,1,72,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69602.02,1
bank_1,1,73,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78960.29,1
bank_1,1,74,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99312.35,1
bank_1,1,75,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52435.35,1
bank_1,1,76,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70621.05,1
bank_1,1,77,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95980.52,1
bank_1,1,78,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51380.53,1
bank_1,1,79,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79954.12,1
bank_1,1,80,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,69969.69,1
bank_1,1,81,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78013.42,1
bank_1,1,82,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85167.47,1
bank_1,1,83,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70334.77,1
bank_1,1,84,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94602.61,1
bank_1,1,85,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97785.73,1
bank_1,1,86,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99252.96,1
bank_1,1,87,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52738.92,1
bank_1,1,88,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91841.47,1
bank_1,1,89,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93918.63,1
bank_1,1,90,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,57270.26,1
bank_1,1,91,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97071.47,1
bank_1,1,92,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56355.69,1
bank_1,1,93,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60365.7,1
bank_1,1,94,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97777.34,1
bank_1,1,95,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91539.16,1
bank_1,1,96,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,78827.56,1
bank_1,1,97,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64390.42,1
bank_1,1,98,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62635.77,1
bank_1,1,99,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70156.93,1
bank_1,1,100,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50449.67,1
bank_1,1,101,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81817.96,1
bank_1,1,102,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52577.51,1
bank_1,1,103,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88692.61,1
bank_1,1,104,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53508.18,1
bank_1,1,105,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50512.72,1
bank_1,1,106,False,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,64232.85,1
bank_1,1,107,True,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88634.6,1
