bank_id,branch_id,acct_id,birth_date
bank_0,1,0,1962-05-01
bank_0,1,1,1990-03-15
bank_0,1,2,1978-06-24
bank_0,1,3,1998-07-22
bank_0,1,4,1964-01-16
bank_0,1,5,1954-06-20
bank_0,1,6,1943-11-27
bank_0,1,7,1969-02-13
bank_0,1,8,1987-01-19
bank_0,1,9,1989-06-22
bank_0,1,10,1962-09-28
bank_0,1,11,1999-11-04
bank_0,1,12,1984-10-14
bank_0,1,13,1978-07-20
bank_0,1,14,1973-10-29
bank_0,1,15,1971-10-01
bank_0,1,16,1974-12-09
bank_0,1,17,1996-02-23
bank_0,1,18,1947-05-25
bank_0,1,19,1996-05-07
bank_0,1,20,1942-08-08
bank_0,1,21,1943-10-29
bank_0,1,22,1969-12-12
bank_0,1,23,1964-11-24
bank_0,1,24,1963-06-24
bank_0,1,25,1946-03-17
bank_0,1,26,1961-03-09
bank_0,1,27,1984-03-14
bank_0,1,28,1992-12-13
bank_0,1,29,1946-01-08
bank_0,1,30,1979-11-23
bank_0,1,31,1942-12-18
bank_0,1,32,1992-05-16
bank_0,1,33,1996-02-18
bank_0,1,34,2000-05-08
bank_0,1,35,1952-04-22
bank_0,1,36,2002-01-10
bank_0,1,37,1972-07-25
bank_0,1,38,2002-06-12
bank_0,1,39,1977-09-01
bank_0,1,40,1966-03-14
bank_0,1,41,1965-04-12
bank_0,1,42,1978-05-20
bank_0,1,43,1977-12-09
bank_0,1,44,1953-04-07
bank_0,1,45,1994-10-29
bank_0,1,46,2002-07-05
bank_0,1,47,1987-12-01
bank_0,1,48,1961-03-12
bank_0,1,49,1946-01-02
bank_0,1,50,1958-10-18
bank_0,1,51,1965-05-07
bank_0,1,52,2004-01-28
bank_0,1,53,1972-11-21
bank_0,1,54,1993-04-07
bank_0,1,55,1946-09-20
bank_0,1,56,1976-10-06
bank_0,1,57,1976-02-04
bank_0,1,58,1944-11-25
bank_0,1,59,2002-04-08
bank_0,1,60,1964-03-16
bank_0,1,61,2000-12-30
bank_0,1,62,1994-03-11
bank_0,1,63,2003-08-01
bank_0,1,64,1943-01-19
bank_0,1,65,1990-06-16
bank_0,1,66,1972-10-07
bank_0,1,67,1993-11-09
bank_0,1,68,1951-09-16
bank_0,1,69,1958-07-03
bank_0,1,70,1950-05-13
bank_0,1,71,1973-10-05
bank_0,1,72,1992-08-17
bank_0,1,73,1999-10-19
bank_0,1,74,1960-06-28
bank_0,1,75,1987-03-15
bank_0,1,76,1948-12-03
bank_0,1,77,1967-03-20
bank_0,1,78,1986-02-21
bank_0,1,79,1973-12-05
bank_0,1,80,1945-03-29
bank_0,1,81,1970-10-06
bank_0,1,82,1970-03-08
bank_0,1,83,1951-10-29
bank_0,1,84,1974-10-04
bank_0,1,85,1975-09-18
bank_0,1,86,1964-08-15
bank_0,1,87,1976-08-29
bank_0,1,88,1972-12-01
bank_0,1,89,1976-02-12
bank_0,1,90,2000-06-27
bank_0,1,91,2001-09-30
bank_0,1,92,1968-09-24
bank_0,1,93,1957-10-14
bank_0,1,94,1974-10-15
bank_0,1,95,1960-11-25
bank_0,1,96,2003-05-12
bank_0,1,97,2002-11-26
bank_0,1,98,1987-02-15
bank_0,1,99,1962-12-14
bank_0,1,100,1992-01-23
bank_0,1,101,1959-01-26
bank_0,1,102,1985-01-16
bank_0,1,103,1999-11-26
bank_0,1,104,1955-04-27
bank_0,1,105,1951-04-24
bank_0,1,106,1972-12-27
bank_0,1,107,1966-02-11
bank_0,1,108,1953-01-10
bank_0,1,109,1972-03-23
bank_0,1,110,1961-03-20
bank_0,1,111,1991-10-08
